model,IOU,DICE,PRECISION,RECALL,F1,MSE,Filo # difference,Filo # abs difference,Filo len difference,Filo len abs difference,Single filo # diff,Single filo # abs diff,Fused filo # diff,Fused filo # abs diff
unet++ resnet18 jaccard
fold 1,  0.5260142987879488 ± 0.112338177192176 , 0.6821412374307572 ± 0.09870266941798325 , 0.6781431697877887 ± 0.07802090960547518 , 0.689981837131205 ± 0.1269921851200181 , 0.6821412374307572 ± 0.09870266941798327 , 0.018070314 ± 0.012046754 , -3.6 ± 3.3823069050575527 , 3.6 ± 3.3823069050575527 , -55.0 ± 79.55626939468692 , 81.0 ± 52.8507332021042 , 5.2 ± 4.069397989875161 , 5.6 ± 3.4985711369071804 , -0.6 ± 1.3564659966250536 , 1.4 ± 0.4898979485566356
fold 2,  0.525341943400953 ± 0.05095341887847016 , 0.6873626816772122 ± 0.04359836606276963 , 0.70895101915385 ± 0.028975347848570737 , 0.6710476068787816 ± 0.07326607605291505 , 0.6873626816772122 ± 0.043598366062769615 , 0.016878907 ± 0.006865107 , -7.2 ± 9.765244492586962 , 9.6 ± 7.418894796396563 , -104.8 ± 67.98646924204844 , 104.8 ± 67.98646924204844 , -1.2 ± 3.1874754901018454 , 2.8 ± 1.9390719429665317 , -0.8 ± 2.1354156504062622 , 2.0 ± 1.0954451150103321
fold 3,  0.5428636789331055 ± 0.13319103874730073 , 0.6928473623583351 ± 0.12602566277316443 , 0.7323792855983965 ± 0.056084731289935914 , 0.6786727801219612 ± 0.1766433751299494 , 0.6928473623583351 ± 0.1260256627731644 , 0.02492578 ± 0.019745247 , -20.4 ± 24.532427519509763 , 20.4 ± 24.532427519509763 , -309.4 ± 258.9668704680195 , 309.4 ± 258.9668704680195 , 1.6 ± 1.8547236990991407 , 2.0 ± 1.4142135623730951 , -4.6 ± 5.238320341483519 , 4.6 ± 5.238320341483519
fold 4,  0.4174493629644419 ± 0.14653086288907702 , 0.5735963272402625 ± 0.14958303795892522 , 0.6415101425391236 ± 0.085072434112163 , 0.5409032436657915 ± 0.19978709597210145 , 0.5735963272402624 ± 0.1495830379589252 , 0.026609372 ± 0.0068257493 , -6.8 ± 9.66229786334493 , 10.8 ± 4.791659420284375 , -208.4 ± 106.06526292806707 , 208.4 ± 106.06526292806707 , 0.4 ± 10.091580649234292 , 7.6 ± 6.651315659326356 , -1.4 ± 1.4966629547095764 , 1.4 ± 1.4966629547095764
fold 5,  0.5012607166656051 ± 0.06516434267138334 , 0.665233943970226 ± 0.058847325819517154 , 0.7432867364934076 ± 0.0480399415433597 , 0.6146787460801699 ± 0.1067071834150035 , 0.665233943970226 ± 0.05884732581951716 , 0.020023437 ± 0.009074737 , -7.4 ± 5.043808085167397 , 7.4 ± 5.043808085167397 , -142.4 ± 167.87328554597366 , 153.2 ± 158.07896760796484 , 0.2 ± 2.638181191654584 , 2.2 ± 1.469693845669907 , -0.8 ± 0.7483314773547883 , 0.8 ± 0.7483314773547883
fold 6,  0.3956688770175446 ± 0.1516089798350345 , 0.5497133904141632 ± 0.16006169771151996 , 0.6586072096747928 ± 0.14730816747594463 , 0.5495766660419337 ± 0.2325883190552627 , 0.5497133904141631 ± 0.16006169771151998 , 0.009919922 ± 0.005354204 , -4.4 ± 6.974238309665078 , 6.8 ± 4.66476151587624 , -39.2 ± 64.54269904489585 , 66.0 ± 36.69332364340958 , -4.4 ± 8.42852300228219 , 6.8 ± 6.645299090334459 , 0.2 ± 0.7483314773547883 , 0.6 ± 0.48989794855663565
fold 7,  0.3931086207799962 ± 0.051721501979992465 , 0.5623301551356246 ± 0.05473425431807131 , 0.6482927387783708 ± 0.132690321903399 , 0.510423342742816 ± 0.06252811172741479 , 0.5623301551356246 ± 0.05473425431807131 , 0.02029297 ± 0.014083376 , -16.4 ± 7.787168933572715 , 16.4 ± 7.787168933572715 , -241.6 ± 272.8835649136825 , 246.0 ± 268.92378102354576 , -2.4 ± 8.380930735902785 , 7.6 ± 4.2708313008125245 , -1.2 ± 1.4696938456699067 , 1.2 ± 1.4696938456699067
fold 8,  0.503293022175679 ± 0.07972847173887009 , 0.6658933924286629 ± 0.06971825582643718 , 0.7017209677844802 ± 0.08959415472175142 , 0.638001456601819 ± 0.07243246560580995 , 0.6658933924286627 ± 0.06971825582643715 , 0.008533203 ± 0.003389279 , -6.2 ± 2.785677655436824 , 6.2 ± 2.785677655436824 , -39.8 ± 38.196334902710234 , 52.6 ± 16.620469307453384 , -1.8 ± 2.993325909419153 , 2.6 ± 2.3323807579381204 , -0.8 ± 0.7483314773547883 , 0.8 ± 0.7483314773547883
fold 9,  0.4978782454558431 ± 0.068582101729915 , 0.6619328481138022 ± 0.06221998652327412 , 0.6234285476968878 ± 0.07783541991476096 , 0.7090941936953649 ± 0.051796232390041164 , 0.6619328481138022 ± 0.062219986523274096 , 0.0079941405 ± 0.002946777 , -6.0 ± 3.22490309931942 , 6.0 ± 3.22490309931942 , -55.0 ± 41.14851151621405 , 55.0 ± 41.14851151621405 , -3.2 ± 4.261455150532504 , 4.0 ± 3.521363372331802 , -1.2 ± 0.7483314773547883 , 1.2 ± 0.7483314773547883
fold 10,  0.43367938241036236 ± 0.08333122908780943 , 0.600439677516005 ± 0.078405071801681 , 0.656550901469603 ± 0.07535833528711605 , 0.5771799727678103 ± 0.1337567787365947 , 0.600439677516005 ± 0.07840507180168099 , 0.0148652345 ± 0.0083300015 , -11.0 ± 11.916375287812984 , 14.2 ± 7.833262411026456 , -120.0 ± 100.67969010679363 , 140.8 ± 68.64226103502128 , 2.8 ± 8.059776671843954 , 6.8 ± 5.15363949069005 , -3.0 ± 4.69041575982343 , 3.4 ± 4.409081537009721
unet++ resnext50_32x4d jaccard
fold 1,  0.5012811662924339 ± 0.12212880569563783 , 0.6587911700722675 ± 0.1109043520215594 , 0.719160626012423 ± 0.07046991650663786 , 0.6147820383258485 ± 0.14153376449228852 , 0.6587911700722675 ± 0.11090435202155942 , 0.017941406 ± 0.012625182 , -9.8 ± 10.186265262597475 , 9.8 ± 10.186265262597475 , -173.2 ± 168.03737679456913 , 173.2 ± 168.03737679456913 , -0.2 ± 3.9698866482558417 , 3.8 ± 1.16619037896906 , -1.6 ± 1.4966629547095767 , 1.6 ± 1.4966629547095767
fold 2,  0.47121451662533653 ± 0.05520770870196751 , 0.6387593088915053 ± 0.04849495936651951 , 0.7363920208819901 ± 0.0551280093449655 , 0.567499306645664 ± 0.06217924768392352 , 0.6387593088915053 ± 0.04849495936651953 , 0.017734375 ± 0.0070717125 , -8.8 ± 7.6000000000000005 , 10.0 ± 5.932958789676531 , -143.2 ± 80.92317344246949 , 143.2 ± 80.92317344246949 , 1.0 ± 3.3466401061363023 , 3.0 ± 1.7888543819998317 , -1.8 ± 1.16619037896906 , 1.8 ± 1.16619037896906
fold 3,  0.5136868435728376 ± 0.132248669116706 , 0.6673666507330697 ± 0.13019149357936266 , 0.7641740041306818 ± 0.07002529250278278 , 0.6285767601315742 ± 0.18993809140855114 , 0.6673666507330697 ± 0.13019149357936263 , 0.025167972 ± 0.018775707 , -23.4 ± 27.0747114481392 , 23.4 ± 27.0747114481392 , -374.4 ± 337.24329496670504 , 374.4 ± 337.24329496670504 , -1.6 ± 3.8781438859330635 , 3.2 ± 2.7129319932501073 , -4.2 ± 5.075431016179809 , 4.2 ± 5.075431016179809
fold 4,  0.4211953532437825 ± 0.14325497468378526 , 0.5782083469394415 ± 0.14440515504466353 , 0.6427649133432387 ± 0.0970429336958565 , 0.536545270236573 ± 0.17423152446474127 , 0.5782083469394415 ± 0.14440515504466353 , 0.026277345 ± 0.0064123967 , -7.4 ± 8.63944442658207 , 9.8 ± 5.775811631277461 , -235.2 ± 108.6616767770496 , 235.2 ± 108.6616767770496 , 3.4 ± 8.890444308357146 , 8.2 ± 4.833218389437829 , -1.4 ± 1.624807680927192 , 1.8 ± 1.16619037896906
fold 5,  0.4817435940112117 ± 0.03627949883391536 , 0.6494291824265535 ± 0.03307259582766479 , 0.6847116625790206 ± 0.02858850200508697 , 0.618873471322392 ± 0.045833786558308644 , 0.6494291824265535 ± 0.03307259582766477 , 0.021816406 ± 0.009313208 , -6.6 ± 5.122499389946279 , 7.4 ± 3.8781438859330635 , -88.6 ± 91.54802018612963 , 99.4 ± 79.6909028685207 , 0.0 ± 1.7888543819998317 , 1.6 ± 0.8 , -0.8 ± 0.7483314773547883 , 0.8 ± 0.7483314773547883
fold 6,  0.41402801280597856 ± 0.12719168732082944 , 0.5738355929443207 ± 0.13119468529126813 , 0.6724949455737611 ± 0.14314299865575872 , 0.5779848777966882 ± 0.23012781759688403 , 0.5738355929443208 ± 0.1311946852912681 , 0.009376953 ± 0.0045997 , -5.0 ± 4.9396356140913875 , 5.4 ± 4.498888751680798 , -37.6 ± 55.290505514057294 , 55.2 ± 37.732744400586604 , -5.0 ± 4.774934554525329 , 6.2 ± 3.059411708155671 , 0.0 ± 0.6324555320336759 , 0.4 ± 0.48989794855663565
fold 7,  0.3810825777284169 ± 0.05241644888156069 , 0.5497401111361837 ± 0.05589437687574135 , 0.6767672719756639 ± 0.14692212033500773 , 0.48058657606569233 ± 0.06692634310025361 , 0.5497401111361837 ± 0.05589437687574134 , 0.020193359 ± 0.013886521 , -13.2 ± 6.910861017268398 , 13.2 ± 6.910861017268398 , -260.8 ± 269.35433911485444 , 260.8 ± 269.35433911485444 , -3.0 ± 8.246211251235321 , 7.4 ± 4.715930449020639 , -0.6 ± 1.019803902718557 , 1.0 ± 0.6324555320336759
fold 8,  0.4490332795343629 ± 0.07391112472569318 , 0.6161540139596703 ± 0.07095840416464998 , 0.7813524178619341 ± 0.061856014667761645 , 0.5100721883186794 ± 0.07319363657346474 , 0.6161540139596704 ± 0.07095840416465002 , 0.008615235 ± 0.0036509773 , -10.6 ± 2.727636339397171 , 10.6 ± 2.727636339397171 , -89.2 ± 44.99511084551298 , 89.2 ± 44.99511084551298 , -3.2 ± 4.749736834815167 , 5.2 ± 2.4 , -1.6 ± 0.4898979485566356 , 1.6 ± 0.4898979485566356
fold 9,  0.4583999707440632 ± 0.0504669900112336 , 0.6270261082189655 ± 0.046495242409561995 , 0.6390843929956589 ± 0.05588561540696236 , 0.6204574338368087 ± 0.06497310333466289 , 0.6270261082189655 ± 0.04649524240956201 , 0.007958984 ± 0.0026242686 , -7.4 ± 3.9293765408777004 , 7.4 ± 3.9293765408777004 , -59.4 ± 40.971209403677605 , 59.4 ± 40.971209403677605 , -2.2 ± 4.48998886412873 , 3.0 ± 4.0 , -1.2 ± 0.9797958971132713 , 1.2 ± 0.9797958971132713
fold 10,  0.44085365692639017 ± 0.08482808639225471 , 0.6074424106789722 ± 0.07632783874816071 , 0.6505048135128347 ± 0.10352180569366914 , 0.6003909913538024 ± 0.1356687894210428 , 0.6074424106789722 ± 0.07632783874816068 , 0.014697266 ± 0.0080407495 , -11.6 ± 14.66424222385869 , 16.8 ± 8.207313811473277 , -117.6 ± 133.1309130142207 , 152.8 ± 90.58565007770271 , 3.4 ± 7.418894796396563 , 6.6 ± 4.8 , -2.0 ± 4.147288270665544 , 2.8 ± 3.655133376499413
unet++ vgg11 jaccard
fold 1,  0.5214322621622295 ± 0.13527967355325063 , 0.6742753646468089 ± 0.12594599854568383 , 0.6639967119824802 ± 0.08577630847530458 , 0.6927075468757949 ± 0.17190784713411078 , 0.674275364646809 ± 0.1259459985456839 , 0.017992187 ± 0.011165526 , -5.8 ± 5.878775382679627 , 6.2 ± 5.455272678794342 , -88.0 ± 104.45094542415593 , 100.4 ± 92.5950322641555 , 1.8 ± 4.069397989875161 , 4.2 ± 1.469693845669907 , -0.8 ± 1.4696938456699067 , 1.6 ± 0.4898979485566356
fold 2,  0.5061897775296499 ± 0.04455603400875029 , 0.6710211604047114 ± 0.03803501885768356 , 0.7444095181054341 ± 0.08482007880424293 , 0.6179110424951522 ± 0.048801406925035026 , 0.6710211604047116 ± 0.03803501885768353 , 0.017054688 ± 0.00716726 , -7.2 ± 9.260669522232181 , 8.8 ± 7.756287771866127 , -132.4 ± 101.83437533563998 , 132.4 ± 101.83437533563998 , 1.0 ± 1.8973665961010275 , 1.8 ± 1.1661903789690602 , -1.8 ± 1.9390719429665317 , 2.2 ± 1.469693845669907
fold 3,  0.5428799683312814 ± 0.13287293765425565 , 0.6936390591542587 ± 0.11720354633238969 , 0.7210692713797618 ± 0.09903584426767399 , 0.6816195859340606 ± 0.15054983383896714 , 0.6936390591542587 ± 0.11720354633238966 , 0.025007814 ± 0.01870839 , -13.8 ± 21.69239498073 , 19.4 ± 16.871277367170514 , -218.6 ± 219.44803485107812 , 220.6 ± 217.43743927851983 , 2.4 ± 5.161395160225576 , 4.4 ± 3.6110940170535573 , -3.4 ± 4.498888751680797 , 3.8 ± 4.166533331199932
fold 4,  0.4057282051393402 ± 0.13419763681318328 , 0.5636062976633511 ± 0.14340042058954797 , 0.6841628619734292 ± 0.07306846576924989 , 0.49986613947485437 ± 0.16519104245768 , 0.5636062976633511 ± 0.14340042058954797 , 0.026339844 ± 0.00754157 , -9.6 ± 11.341957503006258 , 12.0 ± 8.763560920082657 , -297.0 ± 112.44909959621731 , 297.0 ± 112.44909959621731 , -0.8 ± 10.665833300778708 , 10.0 ± 3.794733192202055 , -1.0 ± 1.8973665961010275 , 1.8 ± 1.1661903789690602
fold 5,  0.5058754668801749 ± 0.06677360331737896 , 0.6692798612543228 ± 0.058402063363774986 , 0.6974858508881232 ± 0.057346267597463654 , 0.6484687608983478 ± 0.0812608718985554 , 0.6692798612543228 ± 0.05840206336377493 , 0.021400388 ± 0.010799121 , -5.8 ± 5.775811631277461 , 7.0 ± 4.242640687119285 , -104.0 ± 118.19475453673907 , 108.8 ± 113.79173959475264 , -1.6 ± 4.363484845854286 , 3.6 ± 2.939387691339814 , -0.2 ± 1.1661903789690602 , 1.0 ± 0.6324555320336759
fold 6,  0.4258541005223327 ± 0.1440092582348831 , 0.5826197500493003 ± 0.14630578776143202 , 0.6647956826294873 ± 0.1318024818182193 , 0.5900245915651225 ± 0.22495713495511308 , 0.5826197500493004 ± 0.14630578776143202 , 0.009503906 ± 0.005308353 , -5.0 ± 4.979959839195493 , 5.8 ± 4.019950248448357 , -22.0 ± 59.709295758700755 , 52.8 ± 35.515630361856175 , -5.0 ± 4.560701700396552 , 5.4 ± 4.079215610874228 , 0.2 ± 0.7483314773547883 , 0.6 ± 0.48989794855663565
fold 7,  0.4330677594754654 ± 0.04519264915963123 , 0.6029757876191977 ± 0.044936325618614104 , 0.6588409275199436 ± 0.1415166379268834 , 0.5835004443284072 ± 0.06657319720875605 , 0.6029757876191977 ± 0.0449363256186141 , 0.019675782 ± 0.013002778 , -10.4 ± 2.0591260281974 , 10.4 ± 2.0591260281974 , -166.2 ± 256.5848007969295 , 222.6 ± 209.5410222366971 , -2.0 ± 10.0 , 8.8 ± 5.1536394906900505 , -0.4 ± 0.48989794855663565 , 0.4 ± 0.48989794855663565
fold 8,  0.47318565828932097 ± 0.08620603676275243 , 0.6377867049244322 ± 0.07889280051934507 , 0.6718684821316669 ± 0.07641017983243477 , 0.6116258341545817 ± 0.09134651396129323 , 0.6377867049244322 ± 0.07889280051934502 , 0.009248046 ± 0.0036034284 , -7.2 ± 3.655133376499413 , 7.2 ± 3.655133376499413 , -71.4 ± 56.77886930892513 , 71.4 ± 56.77886930892513 , -2.4 ± 2.4166091947189146 , 2.8 ± 1.9390719429665317 , -1.2 ± 0.9797958971132713 , 1.2 ± 0.9797958971132713
fold 9,  0.4652533901526786 ± 0.05900258094659811 , 0.6328458522049714 ± 0.05474485785602557 , 0.6218362169125927 ± 0.08427285539330201 , 0.6573261484251385 ± 0.08116845802293655 , 0.6328458522049714 ± 0.054744857856025606 , 0.008085938 ± 0.0026529953 , -7.8 ± 4.707440918375928 , 7.8 ± 4.707440918375928 , -47.2 ± 60.98983521866574 , 60.0 ± 48.45203814082541 , -3.6 ± 4.363484845854286 , 4.4 ± 3.555277766926235 , -1.0 ± 1.0954451150103321 , 1.4 ± 0.4898979485566356
fold 10,  0.4874350346699017 ± 0.07544407616219767 , 0.6520842198726798 ± 0.06549741875904351 , 0.6651866251573164 ± 0.06928598602699587 , 0.6552419537390346 ± 0.11440915419219795 , 0.6520842198726797 ± 0.06549741875904347 , 0.013591796 ± 0.007438164 , -9.2 ± 11.685888926393234 , 12.4 ± 8.212186067059124 , -89.4 ± 66.85686202627222 , 95.8 ± 57.31108095298849 , -2.0 ± 5.513619500836088 , 5.2 ± 2.7129319932501073 , -1.2 ± 3.1874754901018454 , 2.4 ± 2.416609194718914
unet++ vgg11_bn jaccard
fold 1,  0.5008924386703317 ± 0.15581845251443616 , 0.6516786681176695 ± 0.15238398321246407 , 0.6615816960389623 ± 0.11104841952436048 , 0.648838737424879 ± 0.1866487943672936 , 0.6516786681176695 ± 0.1523839832124641 , 0.019076172 ± 0.013497084 , -5.2 ± 3.6551333764994136 , 5.6 ± 3.006659275674582 , -114.8 ± 85.09383056367835 , 114.8 ± 85.09383056367835 , 4.6 ± 5.607138307550474 , 5.4 ± 4.841487374764082 , -1.6 ± 1.4966629547095767 , 1.6 ± 1.4966629547095767
fold 2,  0.5160732251729805 ± 0.04214113673027793 , 0.6797635157961359 ± 0.037392530641386604 , 0.7394688055142866 ± 0.028455119602279016 , 0.6304369759149177 ± 0.04994215406864231 , 0.6797635157961359 ± 0.037392530641386625 , 0.016572265 ± 0.006863182 , -6.8 ± 8.541662601625049 , 8.8 ± 6.462197768561405 , -90.0 ± 63.31824381645467 , 90.0 ± 63.31824381645467 , -0.6 ± 3.9293765408777004 , 3.8 ± 1.16619037896906 , -1.2 ± 1.4696938456699067 , 1.2 ± 1.4696938456699067
fold 3,  0.5501734517101646 ± 0.13790742584555035 , 0.698626464249536 ± 0.1260648105542589 , 0.7311282447802313 ± 0.08036959454099848 , 0.6959372976333935 ± 0.1775913251729078 , 0.6986264642495359 ± 0.1260648105542589 , 0.024589844 ± 0.018713944 , -18.8 ± 24.862823652996457 , 20.4 ± 23.56777460856243 , -290.2 ± 300.80452124261694 , 290.2 ± 300.80452124261694 , -0.2 ± 2.227105745132009 , 1.8 ± 1.32664991614216 , -3.6 ± 4.758150901348128 , 3.6 ± 4.758150901348128
fold 4,  0.43283329932112835 ± 0.14064301774839774 , 0.5904155751398589 ± 0.1405407292148503 , 0.6586174828633077 ± 0.07806817729366704 , 0.5539671759870965 ± 0.1795030400083448 , 0.5904155751398589 ± 0.14054072921485034 , 0.025800783 ± 0.006894263 , -4.0 ± 9.654014708917737 , 8.4 ± 6.216108107168021 , -210.4 ± 84.92019783302439 , 210.4 ± 84.92019783302439 , 0.8 ± 9.516301802696255 , 8.0 ± 5.215361924162119 , -0.8 ± 0.7483314773547883 , 0.8 ± 0.7483314773547883
fold 5,  0.4628891908619586 ± 0.04862333697445082 , 0.6313346607649887 ± 0.04537671290635379 , 0.7224965736476271 ± 0.02395120670008376 , 0.5654521389224654 ± 0.07291682966471366 , 0.6313346607649886 ± 0.04537671290635372 , 0.021029297 ± 0.007801823 , -8.6 ± 6.8585712797928995 , 8.6 ± 6.8585712797928995 , -121.2 ± 154.1394174116407 , 128.8 ± 147.84775953662606 , 1.0 ± 4.732863826479693 , 3.0 ± 3.794733192202055 , -1.2 ± 1.16619037896906 , 1.2 ± 1.16619037896906
fold 6,  0.3839970980993684 ± 0.1350109874614353 , 0.5411815088688828 ± 0.14139860596135206 , 0.6874663396498605 ± 0.126550473575138 , 0.5028505355559549 ± 0.21023824015263887 , 0.5411815088688828 ± 0.14139860596135206 , 0.009435547 ± 0.004737797 , -5.0 ± 9.055385138137417 , 8.6 ± 5.748043145279966 , -50.6 ± 62.76177180418029 , 54.6 ± 59.31475364527783 , -3.8 ± 6.43117407632541 , 6.2 ± 4.166533331199932 , -0.2 ± 0.7483314773547883 , 0.6 ± 0.48989794855663565
fold 7,  0.3771025203165809 ± 0.06591966285439328 , 0.5443473749924713 ± 0.06957637410973258 , 0.6759736273033015 ± 0.11860232079194014 , 0.48030752295206475 ± 0.10925286929228639 , 0.5443473749924713 ± 0.06957637410973257 , 0.020744141 ± 0.015606192 , -13.0 ± 4.857983120596447 , 13.0 ± 4.857983120596447 , -238.2 ± 270.9460462896626 , 250.6 ± 259.52001849568364 , 0.2 ± 9.410632284814874 , 8.2 ± 4.621688003316537 , -1.0 ± 1.5491933384829668 , 1.0 ± 1.5491933384829668
fold 8,  0.419950992215188 ± 0.05939164627844942 , 0.5889679511324413 ± 0.060578617934563435 , 0.7643100952647606 ± 0.10880934196868533 , 0.48153505492498994 ± 0.048665918710862274 , 0.5889679511324412 ± 0.060578617934563386 , 0.009308593 ± 0.004040125 , -7.6 ± 4.923413450036469 , 8.4 ± 3.3823069050575527 , -91.4 ± 57.41985719243823 , 91.4 ± 57.41985719243823 , -0.4 ± 6.406246951218787 , 4.8 ± 4.261455150532504 , -2.0 ± 2.0976176963403033 , 2.0 ± 2.0976176963403033
fold 9,  0.4815213576394332 ± 0.04487301708444376 , 0.6488037842934437 ± 0.04069987840511526 , 0.6868611722526846 ± 0.04447896991529431 , 0.6167863944396924 ± 0.05274461185825869 , 0.6488037842934437 ± 0.0406998784051153 , 0.007496094 ± 0.003119732 , -11.0 ± 4.604345773288535 , 11.0 ± 4.604345773288535 , -87.8 ± 39.881825434651304 , 87.8 ± 39.881825434651304 , -5.6 ± 3.1999999999999997 , 5.6 ± 3.1999999999999997 , -0.8 ± 0.4 , 0.8 ± 0.4
fold 10,  0.4399672077753147 ± 0.0948572023790832 , 0.6051994532263986 ± 0.08949670212352653 , 0.6758277780469881 ± 0.0852800103749951 , 0.5549304247654611 ± 0.11325197379087736 , 0.6051994532263987 ± 0.08949670212352652 , 0.01373828 ± 0.007177487 , -9.8 ± 11.617228585166085 , 14.2 ± 5.418486873657627 , -150.0 ± 103.42726913150129 , 150.0 ± 103.42726913150129 , 6.6 ± 8.593020423576334 , 7.8 ± 7.520638270785265 , -3.2 ± 3.9698866482558417 , 3.2 ± 3.9698866482558417
unet++ vgg13 jaccard
fold 1,  0.5188891027759068 ± 0.13688130307691482 , 0.6717117028309223 ± 0.12820384942732982 , 0.7070462218001718 ± 0.11440285282107951 , 0.6521277099406808 ± 0.16309724426742464 , 0.6717117028309223 ± 0.12820384942732985 , 0.017109375 ± 0.010215051 , -8.2 ± 10.02796090937734 , 8.2 ± 10.02796090937734 , -113.8 ± 165.1900723409249 , 127.8 ± 154.61358284445774 , 0.4 ± 3.006659275674582 , 2.8 ± 1.16619037896906 , -1.2 ± 1.7204650534085253 , 1.6 ± 1.3564659966250536
fold 2,  0.48111898318210516 ± 0.06874342215178131 , 0.6469037811857541 ± 0.05962016170371977 , 0.7901764743445174 ± 0.042033033463134625 , 0.5490449482560319 ± 0.0685764540149615 , 0.6469037811857541 ± 0.05962016170371978 , 0.016443359 ± 0.0070156767 , -8.6 ± 7.578918128598566 , 10.2 ± 5.230678732248808 , -143.4 ± 70.76891973175795 , 143.4 ± 70.76891973175795 , 0.4 ± 4.2708313008125245 , 3.6 ± 2.3323807579381204 , -2.0 ± 1.0954451150103321 , 2.0 ± 1.0954451150103321
fold 3,  0.5407849401898968 ± 0.12075927604581531 , 0.6936258361396963 ± 0.10646407216828237 , 0.7526690269194422 ± 0.06818375933065855 , 0.6608805363943174 ± 0.15133331318807186 , 0.6936258361396963 ± 0.1064640721682824 , 0.023607422 ± 0.016341442 , -14.6 ± 18.315021157508934 , 17.0 ± 16.112107248898266 , -283.4 ± 254.85101530109708 , 283.4 ± 254.85101530109708 , 3.0 ± 3.8987177379235853 , 3.8 ± 3.124099870362662 , -3.8 ± 5.635601121442148 , 3.8 ± 5.635601121442148
fold 4,  0.40752920748390664 ± 0.1155896982218357 , 0.5684836099885455 ± 0.12911573910266405 , 0.7228839104277446 ± 0.07204887982640074 , 0.485177758223614 ± 0.14178299205487743 , 0.5684836099885457 ± 0.12911573910266408 , 0.025964845 ± 0.008709579 , -4.2 ± 11.617228585166083 , 11.4 ± 4.758150901348127 , -273.6 ± 142.54627318874387 , 273.6 ± 142.54627318874387 , 7.4 ± 10.781465577554846 , 10.6 ± 7.657675887630659 , -1.8 ± 1.8330302779823362 , 1.8 ± 1.8330302779823362
fold 5,  0.5083675742758048 ± 0.05299129178038053 , 0.6724334026927782 ± 0.0464061436357376 , 0.7532806457620126 ± 0.026068056961828436 , 0.6097813557253998 ± 0.06509798294010871 , 0.6724334026927782 ± 0.04640614363573757 , 0.019306641 ± 0.008192218 , -6.2 ± 4.833218389437829 , 6.2 ± 4.833218389437829 , -123.8 ± 107.96740248797319 , 123.8 ± 107.96740248797319 , 0.4 ± 2.65329983228432 , 2.0 ± 1.7888543819998317 , -0.8 ± 0.7483314773547883 , 0.8 ± 0.7483314773547883
fold 6,  0.32959110558860283 ± 0.15036832973402572 , 0.47349030482540827 ± 0.19778009876505667 , 0.7559295992097326 ± 0.14214313024584382 , 0.40423809475609856 ± 0.19637213038084755 , 0.47349030482540827 ± 0.19778009876505667 , 0.009125 ± 0.0038438106 , -6.8 ± 7.413501197140255 , 8.4 ± 5.535341001239218 , -90.0 ± 48.88762624632127 , 90.0 ± 48.88762624632127 , -5.8 ± 6.675327707311455 , 7.4 ± 4.841487374764082 , -0.2 ± 0.4000000000000001 , 0.2 ± 0.4000000000000001
fold 7,  0.4553778849123855 ± 0.08348750285642875 , 0.6208507995591914 ± 0.0860620433390117 , 0.6568224970983907 ± 0.12657009135249642 , 0.599753392229726 ± 0.09257851689476243 , 0.6208507995591914 ± 0.08606204333901173 , 0.01908789 ± 0.013439212 , -10.4 ± 6.8 , 10.4 ± 6.8 , -189.6 ± 223.511610436684 , 189.6 ± 223.511610436684 , -3.0 ± 7.536577472566709 , 6.6 ± 4.715930449020639 , 0.0 ± 0.0 , 0.0 ± 0.0
fold 8,  0.4594293152393313 ± 0.06657963036921394 , 0.6266594861904545 ± 0.06453840415556193 , 0.8194736442328103 ± 0.06301139381455605 , 0.5112250176629913 ± 0.0757066154286666 , 0.6266594861904544 ± 0.0645384041555619 , 0.008396484 ± 0.0037604703 , -7.6 ± 3.1368774282716245 , 7.6 ± 3.1368774282716245 , -98.6 ± 67.97234731859714 , 98.6 ± 67.97234731859714 , -0.2 ± 5.635601121442148 , 4.6 ± 3.2619012860600183 , -1.6 ± 1.8547236990991407 , 1.6 ± 1.8547236990991407
fold 9,  0.507621721239391 ± 0.060305062383990596 , 0.6712988801098387 ± 0.052718164944577116 , 0.7007194339184633 ± 0.04342401661954139 , 0.646308488556681 ± 0.06912125144808376 , 0.6712988801098386 ± 0.05271816494457703 , 0.007087891 ± 0.003047685 , -10.2 ± 3.370459909270543 , 10.2 ± 3.370459909270543 , -75.2 ± 29.18492761683674 , 75.2 ± 29.18492761683674 , -5.6 ± 4.317406628984581 , 5.6 ± 4.317406628984581 , -1.0 ± 1.0954451150103321 , 1.4 ± 0.4898979485566356
fold 10,  0.43018089112723523 ± 0.0859920680963031 , 0.5967850460957254 ± 0.0797493935832557 , 0.7053095009314831 ± 0.06383266496956574 , 0.5384135019482734 ± 0.1377742764876043 , 0.5967850460957255 ± 0.07974939358325572 , 0.0141406255 ± 0.007974934 , -11.4 ± 11.672189169131897 , 15.4 ± 5.388877434122992 , -151.4 ± 114.954947696913 , 166.2 ± 92.27220599942325 , 5.8 ± 11.42628548566856 , 9.4 ± 8.708616422830897 , -3.4 ± 4.363484845854286 , 3.4 ± 4.363484845854286
unet++ vgg13_bn jaccard
